Log_Date,From,To,Sales
1397/01/06,30,37,1
1397/01/06,30,42,4
1397/01/06,30,49,8
1397/01/06,30,66,4
1397/01/06,30,67,1
1397/01/06,30,70,40
1397/01/06,32,70,10
1397/01/06,36,70,1
1397/01/06,37,42,1
1397/01/06,37,49,2
1397/01/06,37,70,14
1397/01/06,39,49,0
1397/01/06,39,70,4
1397/01/06,41,70,1
1397/01/06,42,3,0
1397/01/06,42,10,3
1397/01/06,42,11,1
1397/01/06,42,15,2
1397/01/06,42,22,2
1397/01/06,42,26,0
1397/01/06,42,30,4
1397/01/06,42,37,1
1397/01/06,42,49,4
1397/01/06,42,58,0
1397/01/06,42,66,2
1397/01/06,42,67,1
1397/01/06,42,70,53
1397/01/06,45,15,1
1397/01/06,45,49,1
1397/01/06,45,66,2
1397/01/06,45,70,41
1397/01/06,47,70,3
1397/01/06,49,5,2
1397/01/06,49,6,1
1397/01/06,49,10,9
1397/01/06,49,11,7
1397/01/06,49,15,5
1397/01/06,49,16,1
1397/01/06,49,24,2
1397/01/06,49,30,6
1397/01/06,49,37,1
1397/01/06,49,42,4
1397/01/06,49,45,7
1397/01/06,49,51,3
1397/01/06,49,53,1
1397/01/06,49,56,0
1397/01/06,49,58,3
1397/01/06,49,63,3
1397/01/06,49,66,14
1397/01/06,49,67,5
1397/01/06,49,70,189
1397/01/06,49,72,1
1397/01/06,49,75,16
1397/01/06,49,76,3
1397/01/06,51,49,3
1397/01/06,51,70,0
1397/01/06,53,70,46
1397/01/06,55,70,0
1397/01/06,56,70,16
1397/01/06,58,10,3
1397/01/06,58,15,3
1397/01/06,58,49,1
1397/01/06,58,66,2
1397/01/06,58,67,0
1397/01/06,58,70,17
1397/01/06,59,70,3
1397/01/06,61,70,18
1397/01/06,62,70,5
1397/01/06,63,10,2
1397/01/06,63,15,4
1397/01/06,63,49,6
1397/01/06,63,66,3
1397/01/06,63,70,3
1397/01/06,65,70,3
1397/01/06,66,3,9
1397/01/06,66,10,16
1397/01/06,66,13,2
1397/01/06,66,15,17
1397/01/06,66,16,1
1397/01/06,66,24,1
1397/01/06,66,30,1
1397/01/06,66,37,4
1397/01/06,66,42,3
1397/01/06,66,45,6
1397/01/06,66,49,10
1397/01/06,66,56,3
1397/01/06,66,58,7
1397/01/06,66,63,2
1397/01/06,66,67,7
1397/01/06,66,70,165
1397/01/06,66,75,4
1397/01/06,67,15,1
1397/01/06,67,30,2
1397/01/06,67,42,1
1397/01/06,67,49,5
1397/01/06,67,58,0
1397/01/06,67,66,2
1397/01/06,67,70,71
1397/01/06,70,3,22
1397/01/06,70,4,0
1397/01/06,70,5,3
1397/01/06,70,6,36
1397/01/06,70,8,5
1397/01/06,70,10,115
1397/01/06,70,11,31
1397/01/06,70,13,1
1397/01/06,70,15,48
1397/01/06,70,16,29
1397/01/06,70,20,13
1397/01/06,70,22,34
1397/01/06,70,23,4
1397/01/06,70,24,31
1397/01/06,70,30,33
1397/01/06,70,32,10
1397/01/06,70,36,1
1397/01/06,70,37,8
1397/01/06,70,39,4
1397/01/06,70,41,2
1397/01/06,70,42,38
1397/01/06,70,45,41
1397/01/06,70,47,2
1397/01/06,70,49,172
1397/01/06,70,51,0
1397/01/06,70,53,38
1397/01/06,70,56,12
1397/01/06,70,58,21
1397/01/06,70,61,16
1397/01/06,70,62,10
1397/01/06,70,63,3
1397/01/06,70,65,1
1397/01/06,70,66,166
1397/01/06,70,67,71
1397/01/06,70,72,8
1397/01/06,70,75,12
1397/01/06,70,76,14
1397/01/06,72,49,1
1397/01/06,72,70,6
1397/01/06,75,15,0
1397/01/06,75,22,5
1397/01/06,75,49,5
1397/01/06,75,66,2
1397/01/06,75,70,17
1397/01/06,75,76,2
1397/01/06,76,49,4
1397/01/06,76,66,1
1397/01/06,76,70,9
1397/01/06,76,75,3
1397/01/07,1,49,0
1397/01/07,3,10,0
1397/01/07,3,15,1
1397/01/07,3,30,8
1397/01/07,3,49,4
1397/01/07,3,66,9
1397/01/07,3,70,20
1397/01/07,5,49,4
1397/01/07,5,70,3
1397/01/07,6,49,1
1397/01/07,6,70,33
1397/01/07,8,70,3
1397/01/07,10,15,5
1397/01/07,10,30,29
1397/01/07,10,42,1
1397/01/07,10,49,10
1397/01/07,10,58,6
1397/01/07,10,63,3
1397/01/07,10,66,12
1397/01/07,10,70,141
1397/01/07,11,15,2
1397/01/07,11,42,1
1397/01/07,11,49,3
1397/01/07,11,70,68
1397/01/07,14,70,7
1397/01/07,15,10,3
1397/01/07,15,30,1
1397/01/07,15,42,1
1397/01/07,15,45,2
1397/01/07,15,49,3
1397/01/07,15,58,3
1397/01/07,15,63,3
1397/01/07,15,66,9
1397/01/07,15,70,58
1397/01/07,15,75,0
1397/01/07,15,76,2
1397/01/07,16,30,5
1397/01/07,16,70,41
1397/01/07,19,70,3
1397/01/07,20,70,19
1397/01/07,22,49,2
1397/01/07,22,70,29
1397/01/07,22,75,5
1397/01/07,23,70,1
1397/01/07,24,49,4
1397/01/07,24,66,1
1397/01/07,24,70,17
1397/01/07,26,49,0
1397/01/07,30,3,6
1397/01/07,30,10,11
1397/01/07,30,15,5
1397/01/07,30,37,2
1397/01/07,30,42,5
1397/01/07,30,49,7
1397/01/07,30,56,0
1397/01/07,30,61,0
1397/01/07,30,66,3
1397/01/07,30,70,47
1397/01/07,32,70,15
1397/01/07,36,70,1
1397/01/07,37,10,3
1397/01/07,37,42,2
1397/01/07,37,49,3
1397/01/07,37,70,4
1397/01/07,37,75,1
1397/01/07,39,70,3
1397/01/07,41,70,1
1397/01/07,42,3,0
1397/01/07,42,10,3
1397/01/07,42,11,1
1397/01/07,42,15,3
1397/01/07,42,30,2
1397/01/07,42,49,3
1397/01/07,42,66,1
1397/01/07,42,67,1
1397/01/07,42,70,45
1397/01/07,45,15,1
1397/01/07,45,42,0
1397/01/07,45,49,2
1397/01/07,45,66,1
1397/01/07,45,70,57
1397/01/07,47,70,4
1397/01/07,49,3,4
1397/01/07,49,6,1
1397/01/07,49,10,7
1397/01/07,49,11,5
1397/01/07,49,15,2
1397/01/07,49,16,1
1397/01/07,49,22,1
1397/01/07,49,24,2
1397/01/07,49,30,12
1397/01/07,49,37,1
1397/01/07,49,42,4
1397/01/07,49,45,2
1397/01/07,49,51,2
1397/01/07,49,58,1
1397/01/07,49,63,5
1397/01/07,49,66,14
1397/01/07,49,67,6
1397/01/07,49,70,177
1397/01/07,49,72,4
1397/01/07,49,75,8
1397/01/07,49,76,4
1397/01/07,50,30,0
1397/01/07,51,49,1
1397/01/07,51,70,0
1397/01/07,53,70,50
1397/01/07,56,10,1
1397/01/07,56,70,23
1397/01/07,58,10,3
1397/01/07,58,15,4
1397/01/07,58,42,1
1397/01/07,58,49,2
1397/01/07,58,53,0
1397/01/07,58,67,0
1397/01/07,58,70,27
1397/01/07,59,70,1
1397/01/07,60,70,1
1397/01/07,61,70,11
1397/01/07,62,70,2
1397/01/07,63,10,3
1397/01/07,63,15,4
1397/01/07,63,42,0
1397/01/07,63,49,4
1397/01/07,63,70,1
1397/01/07,65,70,1
1397/01/07,66,3,12
1397/01/07,66,10,11
1397/01/07,66,15,12
1397/01/07,66,24,2
1397/01/07,66,30,2
1397/01/07,66,37,2
1397/01/07,66,42,6
1397/01/07,66,49,9
1397/01/07,66,58,6
1397/01/07,66,63,2
1397/01/07,66,67,4
1397/01/07,66,70,208
1397/01/07,66,75,5
1397/01/07,67,10,2
1397/01/07,67,15,1
1397/01/07,67,30,1
1397/01/07,67,42,1
1397/01/07,67,49,8
1397/01/07,67,58,0
1397/01/07,67,66,4
1397/01/07,67,70,86
1397/01/07,70,3,17
1397/01/07,70,4,0
1397/01/07,70,5,5
1397/01/07,70,6,37
1397/01/07,70,8,6
1397/01/07,70,10,122
1397/01/07,70,11,54
1397/01/07,70,13,1
1397/01/07,70,15,54
1397/01/07,70,16,32
1397/01/07,70,20,19
1397/01/07,70,22,18
1397/01/07,70,23,3
1397/01/07,70,24,29
1397/01/07,70,30,28
1397/01/07,70,32,15
1397/01/07,70,37,7
1397/01/07,70,39,2
1397/01/07,70,41,1
1397/01/07,70,42,45
1397/01/07,70,43,0
1397/01/07,70,45,49
1397/01/07,70,47,6
1397/01/07,70,49,187
1397/01/07,70,51,0
1397/01/07,70,53,50
1397/01/07,70,55,0
1397/01/07,70,56,6
1397/01/07,70,58,17
1397/01/07,70,60,3
1397/01/07,70,61,13
1397/01/07,70,62,5
1397/01/07,70,63,2
1397/01/07,70,65,1
1397/01/07,70,66,159
1397/01/07,70,67,53
1397/01/07,70,72,7
1397/01/07,70,75,36
1397/01/07,70,76,17
1397/01/07,72,49,1
1397/01/07,72,70,6
1397/01/07,75,15,0
1397/01/07,75,22,1
1397/01/07,75,49,12
1397/01/07,75,70,19
1397/01/07,75,76,5
1397/01/07,76,49,7
1397/01/07,76,70,11
1397/01/07,76,75,4
1397/01/08,1,49,0
1397/01/08,3,30,12
1397/01/08,3,42,0
1397/01/08,3,49,3
1397/01/08,3,66,11
1397/01/08,3,70,22
1397/01/08,4,70,0
1397/01/08,5,49,2
1397/01/08,6,49,1
1397/01/08,6,70,33
1397/01/08,8,70,5
1397/01/08,10,11,2
1397/01/08,10,15,2
1397/01/08,10,30,13
1397/01/08,10,42,2
1397/01/08,10,49,14
1397/01/08,10,58,2
1397/01/08,10,63,2
1397/01/08,10,66,9
1397/01/08,10,70,148
1397/01/08,11,10,2
1397/01/08,11,42,1
1397/01/08,11,49,3
1397/01/08,11,70,48
1397/01/08,13,66,3
1397/01/08,13,70,1
1397/01/08,14,70,2
1397/01/08,15,10,2
1397/01/08,15,11,4
1397/01/08,15,30,3
1397/01/08,15,42,4
1397/01/08,15,49,2
1397/01/08,15,58,8
1397/01/08,15,63,2
1397/01/08,15,66,3
1397/01/08,15,67,2
1397/01/08,15,70,45
1397/01/08,15,75,0
1397/01/08,16,30,1
1397/01/08,16,70,34
1397/01/08,17,70,1
1397/01/08,20,70,17
1397/01/08,22,49,4
1397/01/08,22,70,25
1397/01/08,22,75,2
1397/01/08,23,70,1
1397/01/08,24,30,1
1397/01/08,24,37,0
1397/01/08,24,49,1
1397/01/08,24,66,1
1397/01/08,24,70,20
1397/01/08,26,49,0
1397/01/08,30,3,11
1397/01/08,30,10,17
1397/01/08,30,15,6
1397/01/08,30,16,1
1397/01/08,30,24,3
1397/01/08,30,37,3
1397/01/08,30,42,8
1397/01/08,30,49,6
1397/01/08,30,61,0
1397/01/08,30,66,3
1397/01/08,30,70,40
1397/01/08,30,75,1
1397/01/08,32,30,0
1397/01/08,32,51,0
1397/01/08,32,70,19
1397/01/08,35,49,0
1397/01/08,36,70,1
1397/01/08,37,24,0
1397/01/08,37,49,1
1397/01/08,37,66,3
1397/01/08,37,70,12
1397/01/08,37,75,1
1397/01/08,39,70,4
1397/01/08,41,70,1
1397/01/08,42,3,0
1397/01/08,42,10,5
1397/01/08,42,15,2
1397/01/08,42,30,3
1397/01/08,42,49,2
1397/01/08,42,58,0
1397/01/08,42,63,0
1397/01/08,42,66,2
1397/01/08,42,67,1
1397/01/08,42,70,61
1397/01/08,45,15,1
1397/01/08,45,42,0
1397/01/08,45,49,6
1397/01/08,45,56,0
1397/01/08,45,66,1
1397/01/08,45,70,33
1397/01/08,47,70,3
1397/01/08,49,1,0
1397/01/08,49,3,1
1397/01/08,49,5,6
1397/01/08,49,6,1
1397/01/08,49,10,10
1397/01/08,49,11,6
1397/01/08,49,15,5
1397/01/08,49,16,1
1397/01/08,49,24,2
1397/01/08,49,30,9
1397/01/08,49,35,0
1397/01/08,49,37,1
1397/01/08,49,42,6
1397/01/08,49,45,1
1397/01/08,49,51,1
1397/01/08,49,58,1
1397/01/08,49,60,0
1397/01/08,49,63,2
1397/01/08,49,66,6
1397/01/08,49,67,2
1397/01/08,49,70,204
1397/01/08,49,72,2
1397/01/08,49,75,18
1397/01/08,49,76,2
1397/01/08,50,30,0
1397/01/08,51,49,1
1397/01/08,51,70,0
1397/01/08,53,58,0
1397/01/08,53,70,41
1397/01/08,55,70,0
1397/01/08,56,49,0
1397/01/08,56,70,19
1397/01/08,58,10,3
1397/01/08,58,15,3
1397/01/08,58,49,2
1397/01/08,58,53,0
1397/01/08,58,66,1
1397/01/08,58,70,15
1397/01/08,61,30,0
1397/01/08,61,70,11
1397/01/08,62,70,7
1397/01/08,63,10,1
1397/01/08,63,15,2
1397/01/08,63,42,0
1397/01/08,63,49,4
1397/01/08,63,66,4
1397/01/08,63,70,16
1397/01/08,65,70,3
1397/01/08,66,3,4
1397/01/08,66,10,7
1397/01/08,66,15,11
1397/01/08,66,24,2
1397/01/08,66,30,8
1397/01/08,66,37,1
1397/01/08,66,42,4
1397/01/08,66,49,5
1397/01/08,66,56,3
1397/01/08,66,58,5
1397/01/08,66,63,4
1397/01/08,66,67,2
1397/01/08,66,70,140
1397/01/08,66,75,3
1397/01/08,67,10,1
1397/01/08,67,15,1
1397/01/08,67,30,2
1397/01/08,67,42,1
1397/01/08,67,49,2
1397/01/08,67,58,0
1397/01/08,67,66,3
1397/01/08,67,70,97
1397/01/08,70,3,20
1397/01/08,70,5,2
1397/01/08,70,6,26
1397/01/08,70,8,6
1397/01/08,70,10,121
1397/01/08,70,11,50
1397/01/08,70,15,56
1397/01/08,70,16,28
1397/01/08,70,17,1
1397/01/08,70,20,14
1397/01/08,70,22,24
1397/01/08,70,23,1
1397/01/08,70,24,20
1397/01/08,70,30,30
1397/01/08,70,32,12
1397/01/08,70,36,1
1397/01/08,70,37,9
1397/01/08,70,39,2
1397/01/08,70,42,42
1397/01/08,70,45,36
1397/01/08,70,47,3
1397/01/08,70,49,171
1397/01/08,70,51,0
1397/01/08,70,53,42
1397/01/08,70,56,16
1397/01/08,70,58,8
1397/01/08,70,59,1
1397/01/08,70,61,12
1397/01/08,70,62,9
1397/01/08,70,63,2
1397/01/08,70,65,1
1397/01/08,70,66,192
1397/01/08,70,67,79
1397/01/08,70,72,7
1397/01/08,70,75,30
1397/01/08,70,76,8
1397/01/08,72,49,1
1397/01/08,72,70,8
1397/01/08,75,15,0
1397/01/08,75,37,1
1397/01/08,75,49,14
1397/01/08,75,66,1
1397/01/08,75,70,19
1397/01/08,75,76,1
1397/01/08,76,15,4
1397/01/08,76,49,3
1397/01/08,76,70,8
1397/01/08,76,75,2
1397/01/09,3,30,5
1397/01/09,3,42,0
1397/01/09,3,49,7
1397/01/09,3,66,5
1397/01/09,3,70,25
1397/01/09,4,70,0
1397/01/09,5,70,1
1397/01/09,6,70,25
1397/01/09,8,70,2
1397/01/09,10,15,5
1397/01/09,10,30,15
1397/01/09,10,37,0
1397/01/09,10,42,6
1397/01/09,10,49,16
1397/01/09,10,58,3
1397/01/09,10,63,1
1397/01/09,10,66,17
1397/01/09,10,67,2
1397/01/09,10,70,164
1397/01/09,11,15,3
1397/01/09,11,42,1
1397/01/09,11,49,3
1397/01/09,11,70,27
1397/01/09,13,66,1
1397/01/09,13,70,1
1397/01/09,14,70,4
1397/01/09,15,3,1
1397/01/09,15,10,7
1397/01/09,15,11,2
1397/01/09,15,30,3
1397/01/09,15,42,3
1397/01/09,15,45,2
1397/01/09,15,49,2
1397/01/09,15,58,6
1397/01/09,15,63,4
1397/01/09,15,66,12
1397/01/09,15,70,62
1397/01/09,16,49,2
1397/01/09,16,66,1
1397/01/09,16,70,19
1397/01/09,20,70,13
1397/01/09,22,42,1
1397/01/09,22,49,1
1397/01/09,22,70,31
1397/01/09,23,70,1
1397/01/09,24,30,2
1397/01/09,24,37,0
1397/01/09,24,49,1
1397/01/09,24,66,1
1397/01/09,24,70,19
1397/01/09,30,3,12
1397/01/09,30,10,7
1397/01/09,30,15,3
1397/01/09,30,24,1
1397/01/09,30,32,0
1397/01/09,30,37,1
1397/01/09,30,42,5
1397/01/09,30,49,8
1397/01/09,30,61,0
1397/01/09,30,66,4
1397/01/09,30,67,1
1397/01/09,30,70,40
1397/01/09,32,70,11
1397/01/09,37,24,0
1397/01/09,37,30,1
1397/01/09,37,42,1
1397/01/09,37,49,4
1397/01/09,37,66,1
1397/01/09,37,70,5
1397/01/09,39,49,0
1397/01/09,39,70,3
1397/01/09,41,70,1
1397/01/09,42,3,0
1397/01/09,42,10,2
1397/01/09,42,11,1
1397/01/09,42,15,3
1397/01/09,42,22,2
1397/01/09,42,30,1
1397/01/09,42,37,1
1397/01/09,42,45,0
1397/01/09,42,49,1
1397/01/09,42,58,0
1397/01/09,42,63,0
1397/01/09,42,66,3
1397/01/09,42,67,1
1397/01/09,42,70,30
1397/01/09,43,70,0
1397/01/09,45,15,1
1397/01/09,45,42,0
1397/01/09,45,49,2
1397/01/09,45,70,50
1397/01/09,47,70,1
1397/01/09,49,1,0
1397/01/09,49,3,3
1397/01/09,49,5,2
1397/01/09,49,6,3
1397/01/09,49,10,5
1397/01/09,49,11,2
1397/01/09,49,15,2
1397/01/09,49,16,1
1397/01/09,49,24,3
1397/01/09,49,30,9
1397/01/09,49,37,3
1397/01/09,49,39,0
1397/01/09,49,42,2
1397/01/09,49,45,1
1397/01/09,49,58,1
1397/01/09,49,63,4
1397/01/09,49,66,13
1397/01/09,49,67,6
1397/01/09,49,70,147
1397/01/09,49,72,1
1397/01/09,49,75,11
1397/01/09,49,76,2
1397/01/09,50,70,0
1397/01/09,51,49,3
1397/01/09,51,70,0
1397/01/09,53,70,49
1397/01/09,55,70,0
1397/01/09,56,30,1
1397/01/09,56,66,1
1397/01/09,56,70,10
1397/01/09,58,10,1
1397/01/09,58,49,1
1397/01/09,58,53,0
1397/01/09,58,70,21
1397/01/09,61,70,18
1397/01/09,62,70,8
1397/01/09,63,15,4
1397/01/09,63,42,0
1397/01/09,63,49,3
1397/01/09,63,66,3
1397/01/09,63,70,2
1397/01/09,65,70,3
1397/01/09,66,3,9
1397/01/09,66,10,15
1397/01/09,66,13,4
1397/01/09,66,15,15
1397/01/09,66,16,1
1397/01/09,66,24,2
1397/01/09,66,30,4
1397/01/09,66,37,1
1397/01/09,66,42,3
1397/01/09,66,49,10
1397/01/09,66,56,3
1397/01/09,66,58,3
1397/01/09,66,67,4
1397/01/09,66,70,131
1397/01/09,66,75,1
1397/01/09,67,15,3
1397/01/09,67,30,2
1397/01/09,67,37,1
1397/01/09,67,49,4
1397/01/09,67,66,4
1397/01/09,67,70,78
1397/01/09,70,3,16
1397/01/09,70,5,4
1397/01/09,70,6,30
1397/01/09,70,8,1
1397/01/09,70,10,126
1397/01/09,70,11,34
1397/01/09,70,13,1
1397/01/09,70,14,3
1397/01/09,70,15,54
1397/01/09,70,16,26
1397/01/09,70,19,2
1397/01/09,70,20,13
1397/01/09,70,22,20
1397/01/09,70,23,2
1397/01/09,70,24,29
1397/01/09,70,30,29
1397/01/09,70,32,10
1397/01/09,70,37,10
1397/01/09,70,39,5
1397/01/09,70,41,1
1397/01/09,70,42,25
1397/01/09,70,43,0
1397/01/09,70,45,39
1397/01/09,70,47,2
1397/01/09,70,49,168
1397/01/09,70,50,0
1397/01/09,70,51,0
1397/01/09,70,53,51
1397/01/09,70,55,0
1397/01/09,70,56,14
1397/01/09,70,58,14
1397/01/09,70,59,1
1397/01/09,70,60,3
1397/01/09,70,61,16
1397/01/09,70,62,6
1397/01/09,70,63,6
1397/01/09,70,65,2
1397/01/09,70,66,120
1397/01/09,70,67,60
1397/01/09,70,72,7
1397/01/09,70,75,38
1397/01/09,70,76,13
1397/01/09,72,49,1
1397/01/09,72,70,6
1397/01/09,75,15,0
1397/01/09,75,22,2
1397/01/09,75,49,19
1397/01/09,75,66,1
1397/01/09,75,70,45
1397/01/09,75,76,1
1397/01/09,76,15,1
1397/01/09,76,49,5
1397/01/09,76,70,8
1397/01/09,76,75,3
1397/01/10,3,30,3
1397/01/10,3,66,9
1397/01/10,3,70,16
1397/01/10,4,70,0
1397/01/10,5,49,1
1397/01/10,5,70,2
1397/01/10,6,70,16
1397/01/10,8,70,2
1397/01/10,10,11,3
1397/01/10,10,15,8
1397/01/10,10,30,14
1397/01/10,10,42,7
1397/01/10,10,49,16
1397/01/10,10,58,1
1397/01/10,10,63,4
1397/01/10,10,66,7
1397/01/10,10,70,127
1397/01/10,11,10,2
1397/01/10,11,15,2
1397/01/10,11,49,4
1397/01/10,11,70,38
1397/01/10,13,66,1
1397/01/10,15,10,4
1397/01/10,15,11,2
1397/01/10,15,30,3
1397/01/10,15,42,3
1397/01/10,15,45,2
1397/01/10,15,49,3
1397/01/10,15,58,2
1397/01/10,15,63,5
1397/01/10,15,66,12
1397/01/10,15,70,38
1397/01/10,16,49,3
1397/01/10,16,70,36
1397/01/10,20,70,11
1397/01/10,22,70,16
1397/01/10,22,75,2
1397/01/10,23,70,2
1397/01/10,24,37,0
1397/01/10,24,66,1
1397/01/10,24,70,18
1397/01/10,26,49,0
1397/01/10,30,3,9
1397/01/10,30,10,9
1397/01/10,30,15,4
1397/01/10,30,24,3
1397/01/10,30,42,11
1397/01/10,30,49,13
1397/01/10,30,56,2
1397/01/10,30,61,0
1397/01/10,30,66,6
1397/01/10,30,67,1
1397/01/10,30,70,33
1397/01/10,30,75,1
1397/01/10,32,70,9
1397/01/10,37,30,2
1397/01/10,37,49,1
1397/01/10,37,66,2
1397/01/10,37,70,19
1397/01/10,39,49,0
1397/01/10,39,70,2
1397/01/10,41,70,1
1397/01/10,42,3,0
1397/01/10,42,10,2
1397/01/10,42,11,2
1397/01/10,42,15,3
1397/01/10,42,22,2
1397/01/10,42,30,6
1397/01/10,42,49,4
1397/01/10,42,58,0
1397/01/10,42,66,3
1397/01/10,42,70,23
1397/01/10,43,70,0
1397/01/10,45,15,1
1397/01/10,45,70,28
1397/01/10,47,70,3
1397/01/10,49,1,0
1397/01/10,49,3,2
1397/01/10,49,5,4
1397/01/10,49,10,9
1397/01/10,49,11,7
1397/01/10,49,15,2
1397/01/10,49,16,2
1397/01/10,49,24,2
1397/01/10,49,26,0
1397/01/10,49,30,7
1397/01/10,49,42,3
1397/01/10,49,45,3
1397/01/10,49,51,2
1397/01/10,49,58,2
1397/01/10,49,63,3
1397/01/10,49,66,10
1397/01/10,49,67,5
1397/01/10,49,70,153
1397/01/10,49,72,2
1397/01/10,49,75,25
1397/01/10,49,76,6
1397/01/10,50,70,0
1397/01/10,53,70,59
1397/01/10,55,70,0
1397/01/10,56,66,1
1397/01/10,56,70,15
1397/01/10,58,10,1
1397/01/10,58,42,1
1397/01/10,58,49,3
1397/01/10,58,66,2
1397/01/10,58,67,0
1397/01/10,58,70,15
1397/01/10,61,70,11
1397/01/10,62,70,2
1397/01/10,63,10,2
1397/01/10,63,15,2
1397/01/10,63,49,6
1397/01/10,63,66,1
1397/01/10,63,70,2
1397/01/10,65,70,4
1397/01/10,66,3,10
1397/01/10,66,10,7
1397/01/10,66,13,3
1397/01/10,66,15,15
1397/01/10,66,16,1
1397/01/10,66,30,2
1397/01/10,66,37,2
1397/01/10,66,42,7
1397/01/10,66,45,1
1397/01/10,66,49,10
1397/01/10,66,58,3
1397/01/10,66,67,3
1397/01/10,66,70,117
1397/01/10,67,30,2
1397/01/10,67,42,1
1397/01/10,67,49,7
1397/01/10,67,66,7
1397/01/10,67,70,67
1397/01/10,70,3,20
1397/01/10,70,4,0
1397/01/10,70,5,1
1397/01/10,70,6,12
1397/01/10,70,10,93
1397/01/10,70,11,23
1397/01/10,70,13,1
1397/01/10,70,15,62
1397/01/10,70,16,24
1397/01/10,70,20,16
1397/01/10,70,22,12
1397/01/10,70,24,20
1397/01/10,70,30,38
1397/01/10,70,31,1
1397/01/10,70,32,10
1397/01/10,70,37,17
1397/01/10,70,39,6
1397/01/10,70,41,1
1397/01/10,70,42,27
1397/01/10,70,43,0
1397/01/10,70,45,28
1397/01/10,70,47,3
1397/01/10,70,49,167
1397/01/10,70,50,0
1397/01/10,70,51,0
1397/01/10,70,53,35
1397/01/10,70,56,9
1397/01/10,70,58,16
1397/01/10,70,59,1
1397/01/10,70,61,14
1397/01/10,70,62,3
1397/01/10,70,63,2
1397/01/10,70,65,2
1397/01/10,70,66,96
1397/01/10,70,67,60
1397/01/10,70,72,18
1397/01/10,70,75,39
1397/01/10,70,76,16
1397/01/10,72,49,1
1397/01/10,72,70,9
1397/01/10,75,22,1
1397/01/10,75,30,1
1397/01/10,75,49,23
1397/01/10,75,66,3
1397/01/10,75,70,25
1397/01/10,75,76,2
1397/01/10,76,15,1
1397/01/10,76,49,2
1397/01/10,76,70,7
1397/01/10,76,75,2
1397/01/11,1,49,0
1397/01/11,3,30,2
1397/01/11,3,42,0
1397/01/11,3,49,4
1397/01/11,3,66,12
1397/01/11,3,70,28
1397/01/11,4,70,0
1397/01/11,6,49,1
1397/01/11,6,70,35
1397/01/11,8,70,4
1397/01/11,10,11,1
1397/01/11,10,15,5
1397/01/11,10,30,17
1397/01/11,10,37,0
1397/01/11,10,42,5
1397/01/11,10,49,7
1397/01/11,10,58,2
1397/01/11,10,63,2
1397/01/11,10,66,9
1397/01/11,10,70,104
1397/01/11,11,10,1
1397/01/11,11,15,4
1397/01/11,11,42,1
1397/01/11,11,49,6
1397/01/11,11,70,25
1397/01/11,13,66,1
1397/01/11,13,70,1
1397/01/11,15,3,2
1397/01/11,15,10,2
1397/01/11,15,11,2
1397/01/11,15,30,4
1397/01/11,15,42,1
1397/01/11,15,49,2
1397/01/11,15,58,3
1397/01/11,15,63,2
1397/01/11,15,66,8
1397/01/11,15,70,44
1397/01/11,15,75,0
1397/01/11,16,70,27
1397/01/11,17,70,1
1397/01/11,19,70,1
1397/01/11,20,70,13
1397/01/11,22,70,8
1397/01/11,22,75,1
1397/01/11,24,49,1
1397/01/11,24,66,4
1397/01/11,24,70,15
1397/01/11,26,49,0
1397/01/11,30,3,7
1397/01/11,30,10,5
1397/01/11,30,15,2
1397/01/11,30,16,2
1397/01/11,30,24,2
1397/01/11,30,37,1
1397/01/11,30,42,7
1397/01/11,30,49,3
1397/01/11,30,61,0
1397/01/11,30,70,30
1397/01/11,32,51,0
1397/01/11,32,70,11
1397/01/11,36,70,2
1397/01/11,37,30,2
1397/01/11,37,42,1
1397/01/11,37,49,2
1397/01/11,37,66,3
1397/01/11,37,70,17
1397/01/11,39,70,3
1397/01/11,41,70,1
1397/01/11,42,3,0
1397/01/11,42,10,5
1397/01/11,42,11,1
1397/01/11,42,15,2
1397/01/11,42,30,2
1397/01/11,42,37,2
1397/01/11,42,49,1
1397/01/11,42,63,0
1397/01/11,42,66,4
1397/01/11,42,70,20
1397/01/11,43,70,0
1397/01/11,45,49,1
1397/01/11,45,56,0
1397/01/11,45,66,1
1397/01/11,45,70,39
1397/01/11,47,70,4
1397/01/11,49,1,0
1397/01/11,49,3,4
1397/01/11,49,5,10
1397/01/11,49,10,11
1397/01/11,49,11,6
1397/01/11,49,15,3
1397/01/11,49,22,2
1397/01/11,49,24,1
1397/01/11,49,26,0
1397/01/11,49,30,2
1397/01/11,49,37,3
1397/01/11,49,42,3
1397/01/11,49,45,1
1397/01/11,49,51,1
1397/01/11,49,56,0
1397/01/11,49,58,3
1397/01/11,49,63,3
1397/01/11,49,66,6
1397/01/11,49,67,5
1397/01/11,49,70,105
1397/01/11,49,72,5
1397/01/11,49,75,7
1397/01/11,49,76,2
1397/01/11,50,70,0
1397/01/11,51,32,0
1397/01/11,51,49,3
1397/01/11,51,70,0
1397/01/11,53,49,1
1397/01/11,53,70,50
1397/01/11,55,70,0
1397/01/11,56,49,0
1397/01/11,56,66,1
1397/01/11,56,70,11
1397/01/11,58,10,1
1397/01/11,58,42,1
1397/01/11,58,49,2
1397/01/11,58,53,0
1397/01/11,58,67,0
1397/01/11,58,70,9
1397/01/11,59,70,2
1397/01/11,60,70,1
1397/01/11,61,30,0
1397/01/11,61,70,4
1397/01/11,62,70,8
